value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
85.0,number,net_employment_change,unknown,com articles china-drafts-rules-for-facial-recognition-use-4953506e mod world_lead_ pos3 85https:  www.natlawreview.com article beijing-internet-court-recognizes-copyright-ai-generated-images,35,26,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763537
13.0,number,ai_implementation_count,education,"The EU AI Act is not officially an EU law (as of March 13, 2024). The Provisional EU AI Act is as approved by COREPER, by EU Parliament s Committees, and in plenary session by the EU Parliament (March 13, 20",36,9,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],March,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763538
2024.0,number,ai_implementation_count,education,"The EU AI Act is not officially an EU law (as of March 13, 2024). The Provisional EU AI Act is as approved by COREPER, by EU Parliament s Committees, and in plenary session by the EU Parliament (March 13, 2024).",36,9,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],March,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763538
2022.0,number,job_creation,education,"For the US, some aspects are also covered in the  Blueprint for an AI Bill of Rights  (October 2022) by the White House Office of Science and Technology Policy (OSTP) aimed to set a roadmap for the responsible use of AI especially on potential human",36,9,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Blueprint,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763539
63.0,number,ai_implementation_count,professional_services,"The   general purpose  AI model  is defined in the Provisional EU AI Act as (63) AI model, including where such an AI model is trained with a large amount of data using self-supervision at scale, that displays significant general",36,10,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Provisional,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763540
66.0,number,ai_implementation_count,professional_services,"ms or applications, except AI models that are used for research, development or prototyping activities before they are released on the market        (66)  general-purpose AI system  means an AI system which is based on a general-purpose AI model, that has the capability to serve a variety of purposes,",36,10,0.8360000000000001,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763541
87.0,number,ai_implementation_count,unknown,87 This paper stresses a regulatory attitude based on specific areas of application of AI,36,30,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763541
665385.0,number,ai_implementation_count,unknown,gov.uk government publications  ai-regulat,36,31,0.3136,2024,pattern_matching,"['Value 665385.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763542
2649.0,number,ai_implementation_count,unknown,gov.uk government publications  ai-regulation-a,36,31,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763543
665393.0,number,ai_implementation_count,unknown,gov.uk government publications  ai-regulation-a-pro-in,36,31,0.39199999999999996,2024,pattern_matching,"['Value 665393.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763543
202310.0,number,ai_implementation_count,unknown,gov.uk government publications  ai-regulation-a-pro-innovatio,36,31,0.39199999999999996,2024,pattern_matching,"['Value 202310.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763544
88.0,number,ai_implementation_count,unknown,88 The,37,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763545
89.0,number,ai_implementation_count,unknown,89 90 The UK Government is currently working on,37,9,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Government,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763546
91.0,number,ai_implementation_count,unknown,"91 In November 2023, the UK hosted the first global",37,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],In November,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763546
2021.0,number,ai_implementation_count,unknown,"Capacity development will be aimed at furthering UNESCO s 2021 recommendations on the ethics of AI,",37,18,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Capacity,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763547
92.0,number,ai_implementation_count,unknown,"92 November 2023 saw the launch of the  UK Government s AI for Development Programme,",37,20,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],November,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763548
88.0,number,ai_implementation_count,government_public,uk,37,27,0.4756705882352941,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763549
89.0,number,ai_implementation_count,government_public,"89For the first progress report, see: https:  www.gov.uk government publications  frontier-ai-taskforce-first-progress-report frontier-ai-taskforce-firs",37,27,0.5945882352941176,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763550
90.0,number,ai_implementation_count,government_public,"90For the foundation of the AI Safety Institute, see: https:  www.gov.uk government publications  ai-safety-institute-overview introducing-the-ai-safety",37,27,0.5945882352941176,2024,pattern_matching,['Missing required context keywords'],Safety Institute,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763551
91.0,number,ai_implementation_count,government_public,"91More details and terms of reference available at this link, as per 29th June 2023: https:  www.gov.uk guidance  the-governments-code-of-practice-on-co",37,27,0.5945882352941176,2024,pattern_matching,['Missing required context keywords'],June,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763551
29.0,number,ai_implementation_count,government_public,"91More details and terms of reference available at this link, as per 29th June 2023: https:  www.gov.uk guidance  the-governments-code-of-practice-on-copyright-and-ai 92On this partnership between UNESCO and the EU see: h",37,27,0.6540470588235294,2024,pattern_matching,['Missing required context keywords'],June,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763552
92.0,number,ai_implementation_count,government_public,uk guidance  the-governments-code-of-practice-on-copyright-and-ai 92On this partnership between UNESCO and the EU see: https:  www.unesco.org en articles  artificial-intelligence-partnership-between-unesco-and-eu-speed,37,27,0.6540470588235294,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763553
93.0,number,ai_implementation_count,government_public,"org en articles  artificial-intelligence-partnership-between-unesco-and-eu-speed-implementation-ethical-rules 93See the related Press Release by the UK Government on November 1, 2023: https:  www.",37,27,0.743235294117647,2024,pattern_matching,[],Press Release,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763554
1.0,number,ai_implementation_count,government_public,"al-intelligence-partnership-between-unesco-and-eu-speed-implementation-ethical-rules 93See the related Press Release by the UK Government on November 1, 2023: https:  www.",37,27,0.743235294117647,2024,pattern_matching,[],Press Release,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763554
2023.0,number,ai_implementation_count,government_public,"intelligence-partnership-between-unesco-and-eu-speed-implementation-ethical-rules 93See the related Press Release by the UK Government on November 1, 2023: https:  www.",37,27,0.743235294117647,2024,pattern_matching,[],Press Release,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763555
94.0,number,ai_implementation_count,unknown,94 The document sets out guidelines to categorizing types of AI,38,0,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763556
2024.95,number,ai_implementation_count,unknown,95,38,5,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763556
95.0,number,ai_implementation_count,unknown,95,38,5,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763557
96.0,number,ai_implementation_count,unknown,"96 At the end of this section, we briefly discuss private",38,16,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763558
2019.0,number,ai_patents_filed,unknown,"In May 2019, the OECD adopted a set of  AI Principles  to foster",38,18,0.7,2024,pattern_matching,[],In May,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763559
97.0,number,ai_implementation_count,unknown,97 The,38,21,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763559
46.0,number,ai_patents_filed,unknown,principles have since been endorsed by 46 countries worldwide and have been embedded in several national,38,22,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763560
70.0,number,ai_implementation_count,unknown,"envisioned AI strategies, and AI-related policy initiatives have taken shape in 70 countries, half of which",38,24,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763561
94.0,number,ai_implementation_count,professional_services,com news i,38,29,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763561
2504.0,number,ai_implementation_count,professional_services,com news indias-ai-regulations-will-allow-room-for-innovation-but-with-eye-on-safety-says- html. 96Other efforts no,38,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763562
95.0,number,ai_implementation_count,professional_services,com news indias-ai-regulations-will-allow-room-for-innovation-but-with-eye-on-safety-says- html. 96Other efforts not c,38,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763563
96.0,number,ai_implementation_count,professional_services,"96Other efforts not covered in details have been put in place, for instance in the context of the Asia-Pacific Economic Cooperation (APEC) and the G20.",38,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Asia,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763563
20.0,number,ai_implementation_count,professional_services,". 96Other efforts not covered in details have been put in place, for instance in the context of the Asia-Pacific Economic Cooperation (APEC) and the G20.",38,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Asia,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763564
97.0,number,ai_implementation_count,professional_services,97For more details on the principles see https:  oecd.ai en ai-principles,38,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763565
98.0,number,ai_implementation_count,unknown,"98 Lastly, within the OECD umbrella, the OECD AI Policy Observatory",39,0,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Lastly,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763565
4.0,number,net_employment_change,unknown,"AI governance must be universal, networked",39,19,0.5599999999999999,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763566
104.0,number,ai_implementation_count,education,"104 In September 2024, the UN Summit of the Future",39,23,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],In September,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763567
99.0,number,ai_implementation_count,unknown,int docu review articles 2021 10 25 an-artificial-intelligen,39,27,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763568
25.0,number,ai_implementation_count,unknown,"int docu review articles 2021 10 25 an-artificial-intelligence-strategy-for-nato  index.html. 101On the WEF  AI Governance Alliance,  see: https:  www.",39,27,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Governance Alliance,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763568
101.0,number,ai_implementation_count,unknown,"101On the WEF  AI Governance Alliance,  see: https:  www.weforum.org agenda 2023 06  we-must-come-together-to-ensure-an-ai-future-that-works-for-all  and",39,27,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Governance Alliance,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763569
102.0,number,ai_implementation_count,unknown,org ai-governance-alliance home 102See highlights at https:  www.weforum.org agenda 2024 01 davos-2024-highlights-ai-growth-climate-security  103See https:  press.,39,27,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763570
103.0,number,ai_implementation_count,unknown,org agenda 2024 01 davos-2024-highlights-ai-growth-climate-security  103See https:  press.un.org en 2023 sga2236.doc.htm. 104The full report can be found at:https:  www.,39,27,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763570
2236.0,number,ai_implementation_count,unknown,org en 2023 sga2236.doc.htm. 104The full report can be found at:https:  www.un.org sites un2.un.org files ai_advisory_body_interim_report. pdf 105See the UN s Secretary-,39,27,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Secretary,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763571
104.0,number,ai_implementation_count,unknown,104The full report can be found at:https:  www.un.org sites un2.un.org files ai_advisory_body_interim_report. pdf 105See the UN s Secretary-General May 2,39,27,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Secretary,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763572
105.0,number,ai_implementation_count,unknown,"pdf 105See the UN s Secretary-General May 2023 Policy Brief:  Our Common Agenda Policy Brief 5: A Global Dig- ital Compact   an Open, Free and Secure Digital",39,27,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Secretary,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763573
106.0,count,ai_implementation_count,unknown,106 The code provides  voluntary guidance for actions by organizations developing,40,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763573
107.0,number,ai_implementation_count,unknown,107,40,11,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763574
28.0,number,ai_implementation_count,education,"the first global  AI Safety Summit,  gathered representatives from 28 national governments, including",40,13,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Safety Summit,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763575
108.0,number,ai_implementation_count,unknown,108,40,17,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763575
109.0,number,ai_implementation_count,unknown,109 The declaration acknowledges that,40,20,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763576
110.0,number,ai_implementation_count,unknown,110 It recommends safety,40,28,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763577
106.0,number,ai_implementation_count,education,jp files 1005734,40,30,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763578
107.0,number,ai_implementation_count,education,pdf 107The official website of the Italian G7 Presidency: https:  www.g7italy.it en  108The official website of the  AI Safety Summit  in the UK is at this l,40,30,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Italian,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763578
108.0,number,ai_implementation_count,education,it en  108The official website of the  AI Safety Summit  in the UK is at this link: https:  www.aisafetysummit.gov.uk  109See the full text at: https:  www.,40,30,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Safety Summit,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763579
109.0,number,ai_implementation_count,education,uk  109See the full text at: https:  www.gov.uk government publications ai-safety-summit-2023-the-bletchley-declaration  the-bletchley-declaration-by-countri,40,30,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763580
110.0,number,ai_implementation_count,education,publications ai-safety-summit-2023-the-bletchley-declaration  the-bletchley-declaration-by-countries-attending-the-ai-safety-summit-1-2-november-2023 110See report and more info at this link: https:  www.,40,30,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763580
111.0,number,ai_implementation_count,unknown,111 On occasion of the December 2023 general-,41,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],December,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763581
29.0,number,ai_implementation_count,education,"purpose AI summit in Delhi, Ministers of the 29 member countries signed a join declaration reaffirming",41,7,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Delhi,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763582
112.0,number,ai_implementation_count,unknown,112,41,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763583
113.0,number,ai_implementation_count,unknown,113 This industry body is dedicated to ensuring the safe and,41,15,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763583
2022.0,number,job_creation,unknown,The proposed implementation would,41,22,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763584
115.0,number,ai_implementation_count,unknown,"robustness to  real toxicity prompts 115 Finally, in May 2023, OpenAI launched a grant program to",41,30,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Finally,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763585
111.0,number,ai_implementation_count,information_communication_technology,ai  112See the entire text of the declaration here:https:  gpai.,41,31,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763587
112.0,number,ai_implementation_count,information_communication_technology,ai  112See the entire text of the declaration here:https:  gpai.ai 2023-GPAI-Ministerial-Declaration.pdf 113https:  openai.com blog frontier-model-forum 114S,41,31,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],Ministerial,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763588
2023.0,number,ai_implementation_count,information_communication_technology,ai 2023-GPAI-Ministerial-Declaration.pdf 113https:  openai.com blog frontier-model-forum 114See: https:  www.anthropic.com index claudes-constitution 115http,41,31,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],Ministerial,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763588
113.0,number,ai_implementation_count,information_communication_technology,pdf 113https:  openai.com blog frontier-model-forum 114See: https:  www.anthropic.com index claudes-constitution 115https:  blog.google technology ai google-,41,31,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763589
114.0,number,ai_implementation_count,information_communication_technology,com blog frontier-model-forum 114See: https:  www.anthropic.com index claudes-constitution 115https:  blog.google technology ai google-gemini-ai,41,31,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763590
115.0,number,ai_implementation_count,information_communication_technology,com index claudes-constitution 115https:  blog.google technology ai google-gemini-ai,41,31,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763590
116.0,number,ai_implementation_count,unknown,116,42,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763591
5.3,number,ai_implementation_count,professional_services,3 articulates our key,42,4,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763592
2022.0,number,ai_implementation_count,professional_services,,43,3,0.46912000000000004,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763593
1899.0,number,ai_implementation_count,government_public,"a notable historical precedent: the 1899  Hand and Machine Labor  study, commissioned by the US",43,20,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Hand,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763593
117.0,number,ai_implementation_count,professional_services,"117 Such estimates would be key to evaluate the technology s impact on EMDEs, where dis-",44,0,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Such,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763594
118.0,number,job_creation,unknown,"118 In this sense, experimental findings on the potential contribu-",44,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763595
119.0,number,ai_implementation_count,unknown,119,44,28,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763596
117.0,number,ai_implementation_count,agriculture,", yields, water or fertilizer sav",44,30,0.48384000000000005,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763596
118.0,number,ai_implementation_count,agriculture,118See Senhadji et al. (2021) for a recent discussion on financing gaps for SDGs. 119See Wheeler (2023),44,30,0.6048,2024,pattern_matching,['Missing required context keywords'],Senhadji,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763597
119.0,number,ai_implementation_count,agriculture,119See Wheeler (2023),44,30,0.48384000000000005,2024,pattern_matching,['Missing required context keywords'],Wheeler,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763598
120.0,number,ai_implementation_count,unknown,120,46,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763598
121.0,number,ai_implementation_count,unknown,121 The OECD also keeps track of regulations in the world based on their,46,8,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763599
2021.0,number,ai_patents_filed,unknown,"principles for the responsible stewardship of trustworthy AI released in 2021, with the latest report issued",46,9,0.7,2021,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763600
125.0,number,ai_implementation_count,unknown,"125 In particular, the agreements",46,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763600
126.0,number,ai_implementation_count,unknown,126 Among,46,25,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Among,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763601
120.0,number,ai_implementation_count,professional_services,ai en trends-and,46,29,0.50752,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763602
6.0,number,ai_implementation_count,professional_services,"ai en trends-and-data 122These principles are: inclusive growth, sustainable development and well-",46,29,0.6344,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763603
0.0,number,ai_implementation_count,professional_services,"ai en trends-and-data 122These principles are: inclusive growth, sustainable development and well-bein",46,29,0.6344,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763603
121.0,number,ai_implementation_count,professional_services,"ai en trends-and-data 122These principles are: inclusive growth, sustainable development and well-being, hu",46,29,0.6344,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763604
122.0,number,ai_implementation_count,professional_services,"ai en trends-and-data 122These principles are: inclusive growth, sustainable development and well-being, human-centred values and fairness, transparency and explainability, ro",46,29,0.6344,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763605
123.0,number,ai_implementation_count,professional_services,123https:  www.oecd.org publications the-state-of-implementation-of-the-oecd-ai-principles-four-years-on-835641c9-en. htm 124Data and methodology are pub,46,29,0.7929999999999999,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763606
835641.0,number,ai_implementation_count,professional_services,"org publications the-state-of-implementation-of-the-oecd-ai-principles-four-years-on-835641c9-en. htm 124Data and methodology are publicly available. The survey covers several fields: Computer science, Physical sciences, Life sciences, Healt",46,29,0.61061,2024,pattern_matching,"['Value 835641.0 outside typical range [0, 10000]']",Computer,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763606
9.0,number,ai_implementation_count,professional_services,"org publications the-state-of-implementation-of-the-oecd-ai-principles-four-years-on-835641c9-en. htm 124Data and methodology are publicly available. The survey covers several fields: Computer science, Physical sciences, Life sciences, Health",46,29,0.8723,2024,pattern_matching,[],Computer,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763607
124.0,number,ai_implementation_count,professional_services,"htm 124Data and methodology are publicly available. The survey covers several fields: Computer science, Physical sciences, Life sciences, Health and medicine",46,29,0.6344,2024,pattern_matching,['Missing required context keywords'],Computer,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763608
125.0,number,ai_implementation_count,professional_services,125The WGA memorandum of agreement of September 2023: https:  www.wgacontract2023.org wgacontract files  memorandum-of-agreement-for-the-2023-wga-theatri,46,29,0.6344,2024,pattern_matching,['Missing required context keywords'],September,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763609
2023.0,number,ai_implementation_count,professional_services,125The WGA memorandum of agreement of September 2023: https:  www.wgacontract2023.org wgacontract files  memorandum-of-agreement-for-the-2023-wga-theatrical-and-television-basic-agreement.,46,29,0.6344,2024,pattern_matching,['Missing required context keywords'],September,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763609
126.0,number,ai_implementation_count,professional_services,pdf 126See for instance Sheffi (2023),46,29,0.50752,2024,pattern_matching,['Missing required context keywords'],Sheffi,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763610
127.0,number,ai_implementation_count,unknown,"127In the provisional EU AI Act, there is also a guideline to lay down an information consultation requirement for employers in case of use of AI service",47,32,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763611
2024.0,number,job_creation,manufacturing,by Justin,49,1,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Justin,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763611
2022.0,number,job_displacement,unknown,Automation and the Workforce: A Firm-Level View from the 2019 Annual,49,6,0.7,2024,pattern_matching,[],Automation,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763612
2019.0,number,job_displacement,unknown,Automation and the Workforce: A Firm-Level View from the 2019 Annual,49,6,0.7,2024,pattern_matching,[],Automation,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763613
2011.0,number,ai_implementation_count,unknown,"Chapter 12 - Skills, Tasks and Technologies: Implications",49,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Chapter,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763613
1043.0,number,ai_implementation_count,unknown,,49,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763614
1171.0,number,ai_implementation_count,unknown,,49,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763615
293.0,number,ai_implementation_count,unknown,,49,14,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763616
340.0,number,ai_implementation_count,unknown,,49,14,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763616
31461.0,number,ai_implementation_count,government_public,,49,18,0.34048,2024,pattern_matching,"['Value 31461.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763617
31872.0,number,ai_implementation_count,government_public,,49,20,0.34048,2024,pattern_matching,"['Value 31872.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763618
